아파트명,구,동
롯데캐슬파크,성동구,성수동2가
삼익,성동구,성수동2가
서울숲금강아미움,성동구,성수동2가
서울숲힐스테이트,성동구,성수동2가
성동상가,성동구,성수동2가
성수1차대우아파트,성동구,성수동2가
성수동두산위브,성동구,성수동2가
성수우방2차아파트,성동구,성수동2가
신성미소지움,성동구,성수동2가
우성2차,성동구,성수동2가
이화101동,성동구,성수동2가
이화102동,성동구,성수동2가
청구강변1,성동구,성수동2가
한신한강,성동구,성수동2가
현대I-PARK,성동구,성수동2가
건영,성동구,송정동
금호베스트빌,성동구,송정동
서울숲아이파크,성동구,송정동
성동리버뷰,성동구,송정동
양지쉐르빌아파트,성동구,송정동
히페리온리버팰리스,성동구,송정동
한진해모로,성동구,신당동
극동,성동구,옥수동
극동그린,성동구,옥수동
극동옥정,성동구,옥수동
동인샤인빌,성동구,옥수동
래미안 옥수 리버젠,성동구,옥수동
레미테지,성동구,옥수동
모닝빌아파트,성동구,옥수동
벽산빌라트,성동구,옥수동
예건네스빌,성동구,옥수동
옥수,성동구,옥수동
옥수삼성,성동구,옥수동
옥수어울림,성동구,옥수동
옥수이테크빌,성동구,옥수동
옥수파크힐스101동~116동,성동구,옥수동
옥수파크힐스117동~125동,성동구,옥수동
옥수하이츠,성동구,옥수동
옥수힐,성동구,옥수동
풍림아이원,성동구,옥수동
한남하이츠,성동구,옥수동
현대,성동구,옥수동
화이트캐슬,성동구,옥수동
YM프라젠,성동구,용답동
덕현해밀,성동구,용답동
중앙하이츠,성동구,용답동
청계SKVIEW,성동구,용답동
금호현대,성동구,응봉동
대림(1차),성동구,응봉동
대림(2차),성동구,응봉동
대림강변타운,성동구,응봉동
서울숲리버그린동아아파트,성동구,응봉동
신동아,성동구,응봉동
극동미라주,성동구,하왕십리동
금호베스트빌,성동구,하왕십리동
뉴타운,성동구,하왕십리동
드림,성동구,하왕십리동
무학현대,성동구,하왕십리동
벽산,성동구,하왕십리동
블루빌,성동구,하왕십리동
상리제나우스,성동구,하왕십리동
상왕아파트,성동구,하왕십리동
센트라스,성동구,하왕십리동
왕십리KCC스위첸,성동구,하왕십리동
왕십리자이,성동구,하왕십리동
왕십리지웰,성동구,하왕십리동
왕십리지음재,성동구,하왕십리동
왕십리풍림아이원,성동구,하왕십리동
텐즈힐(1단지),성동구,하왕십리동
한신무학,성동구,하왕십리동
한진해모로,성동구,하왕십리동
(1-10),성동구,행당동
다울아크로빌,성동구,행당동
대림e-편한세상,성동구,행당동
두산,성동구,행당동
라체르보푸르지오써밋,성동구,행당동
서울숲 한신 더 휴,성동구,행당동
서울숲더샵,성동구,행당동
서울숲리버뷰자이,성동구,행당동
서울숲삼부아파트,성동구,행당동
서울숲한성,성동구,행당동
서울숲행당푸르지오,성동구,행당동
신동아,성동구,행당동
행당두산위브,성동구,행당동
행당브라운스톤,성동구,행당동
행당한진타운,성동구,행당동
주암해븐,성동구,홍익동
청계대주파크빌,성동구,홍익동
홍익한신,성동구,홍익동
길음뉴타운1단지(래미안길음1차),성북구,길음동
길음뉴타운2단지푸르지오,성북구,길음동
길음뉴타운3단지푸르지오,성북구,길음동
길음뉴타운4단지(e편한세상),성북구,길음동
길음뉴타운5단지(래미안),성북구,길음동
길음뉴타운6단지(래미안),성북구,길음동
길음뉴타운7단지(두산위브),성북구,길음동
길음뉴타운8단지(래미안),성북구,길음동
길음뉴타운9단지(래미안),성북구,길음동
길음뉴타운신안파크아파트,성북구,길음동
길음동동부센트레빌(1278-0),성북구,길음동
길음현대,성북구,길음동
래미안길음센터피스,성북구,길음동
롯데캐슬골든힐스,성북구,길음동
롯데캐슬클라시아,성북구,길음동
삼부컨비니언,성북구,길음동
신아,성북구,길음동
고명,성북구,돈암동
구현대,성북구,돈암동
길음역금호어울림센터힐,성북구,돈암동
대성유니드(641-0),성북구,돈암동
돈암동 풍림아파트 101~105동,성북구,돈암동
돈암동더샵아파트,성북구,돈암동
돈암동삼성,성북구,돈암동
돈암동해피트리,성북구,돈암동
돈암코오롱하늘채,성북구,돈암동
돈암현대아파트,성북구,돈암동
돈암힐스테이트,성북구,돈암동
동부센트레빌,성북구,돈암동
동소문현대,성북구,돈암동
범양,성북구,돈암동
삼성아지오아파트,성북구,돈암동
서라벌,성북구,돈암동
성일우리미,성북구,돈암동
이수브라운스톤돈암,성북구,돈암동
일신건영휴먼빌아파트,성북구,돈암동
한신,성북구,돈암동
한진(609-1),성북구,돈암동
코아루센타시아,성북구,동선동1가
태극에버빌,성북구,동선동3가
한양수자인,성북구,동선동4가
트라움하임,성북구,동선동5가
삼보힐하우스,성북구,동소문동4가
송산아파트,성북구,동소문동4가
양지,성북구,동소문동4가
한신플러스A,성북구,동소문동4가
돈암동일하이빌,성북구,동소문동5가
성신여대역솔하임,성북구,동소문동5가
시티플레이스,성북구,동소문동6가
청기와,성북구,동소문동6가
한신플러스B,성북구,동소문동6가
브라운스톤동선,성북구,동소문동7가
샤인힐,성북구,동소문동7가
한신플러스C,성북구,동소문동7가
보문리슈빌하우트,성북구,보문동1가
광남캐스빌,성북구,보문동2가
이편한세상보문,성북구,보문동3가
코지아뜨리에,성북구,보문동3가
현대I-PARK,성북구,보문동3가
보문하우스토리,성북구,보문동4가
동문골드빌A동,성북구,보문동6가
보문파크뷰자이,성북구,보문동6가
아남,성북구,보문동6가
DH팰리스타워,성북구,보문동7가
삼선푸르지오,성북구,삼선동2가
삼선현대힐스테이트,성북구,삼선동2가
동림푸른,성북구,삼선동3가
삼선에스케이뷰,성북구,삼선동3가
성종그린,성북구,삼선동3가
유니아테라스,성북구,삼선동3가
제일,성북구,삼선동3가
주승보타운,성북구,삼선동3가
공신,성북구,삼선동4가
코오롱,성북구,삼선동4가
청기와,성북구,삼선동5가
동아에코빌,성북구,상월곡동
우남푸르미아,성북구,상월곡동
한솔,성북구,상월곡동
두산,성북구,석관동
래미안아트리치,성북구,석관동
삼성,성북구,석관동
석관래미안,성북구,석관동
신동아파밀리에,성북구,석관동
장위아트포레,성북구,석관동
중앙하이츠,성북구,석관동
코오롱,성북구,석관동
성북,성북구,성북동
성북좋은,성북구,성북동
주암,성북구,성북동
스타팰리스,성북구,성북동1가
휴아름스튜디오,성북구,성북동1가
안암동삼성래미안,성북구,안암동1가
대광,성북구,안암동3가
동관아트빌,성북구,안암동3가
동아쉐르빌,성북구,안암동3가
삼익,성북구,안암동3가
해링턴플레이스안암,성북구,안암동3가
안암,성북구,안암동4가
(160-16),성북구,안암동5가
경헌그린아파트,성북구,장위동
그린빌아파트,성북구,장위동
꿈의숲대명루첸아파트,성북구,장위동
꿈의숲아이파크,성북구,장위동
꿈의숲코오롱하늘채,성북구,장위동
라인캐슬,성북구,장위동
래미안장위퍼스트하이,성북구,장위동
래미안포레카운티,성북구,장위동
삼익아파트,성북구,장위동
석계역한일노벨리아시티,성북구,장위동
세영아파트,성북구,장위동
신장위아파트,성북구,장위동
우방아파트,성북구,장위동
장위동동원베네스트,성북구,장위동
장위자이레디언트(4단지),성북구,장위동
장위지웰에스테이트,성북구,장위동
참누리아파트,성북구,장위동
코코아파트,성북구,장위동
갤럭시더정릉,성북구,정릉동
길음뉴타운경남아너스빌,성북구,정릉동
길음뉴타운데시앙,성북구,정릉동
대동아파트,성북구,정릉동
대우,성북구,정릉동
대원아파트,성북구,정릉동
대창쉐르빌,성북구,정릉동
동우,성북구,정릉동
동일스카이,성북구,정릉동
라온유,성북구,정릉동
미양산타빌,성북구,정릉동
"산장아파트가동,나동",성북구,정릉동
쌍용2,성북구,정릉동
우방,성북구,정릉동
우정에쉐르,성북구,정릉동
이니지오2,성북구,정릉동
장원,성북구,정릉동
정릉2차e-편한세상,성북구,정릉동
정릉2차대주피오레,성북구,정릉동
정릉e-편한세상,성북구,정릉동
정릉꿈에그린,성북구,정릉동
정릉동푸른,성북구,정릉동
정릉성원상떼빌,성북구,정릉동
정릉스카이쌍용아파트,성북구,정릉동
정릉우성아파트 101~105동,성북구,정릉동
정릉중앙하이츠아파트,성북구,정릉동
정릉푸르지오,성북구,정릉동
정릉푸른마을동아,성북구,정릉동
정릉풍림아이원,성북구,정릉동
정릉한일유앤아이,성북구,정릉동
정릉힐스테이트,성북구,정릉동
정릉힐스테이트1차,성북구,정릉동
정릉힐스테이트3차,성북구,정릉동
중앙하이츠빌1단지,성북구,정릉동
중앙하이츠빌2단지,성북구,정릉동
청구,성북구,정릉동
청옥,성북구,정릉동
풍산쉐르빌(815-1),성북구,정릉동
피오레,성북구,정릉동
고려,성북구,종암동
극동,성북구,종암동
동진,성북구,종암동
래미안라센트,성북구,종암동
래미안세레니티,성북구,종암동
래미안크리시엘,성북구,종암동
선경(127),성북구,종암동
센트럴힐,성북구,종암동
아이파크종암동1차,성북구,종암동
아이파크종암동2차,성북구,종암동
우림카이저팰리스,성북구,종암동
종암2차SKVIEW,성북구,종암동
종암라온프라이빗,성북구,종암동
종암선경,성북구,종암동
종암에스케이,성북구,종암동
중앙드림빌,성북구,종암동
해가온팰리스아파트,성북구,종암동
샹그레빌아파트,성북구,청량리동
광남캐스빌,성북구,하월곡동
길음서희스타힐스,성북구,하월곡동
꿈의숲푸르지오,성북구,하월곡동
동신,성북구,하월곡동
동신주택,성북구,하월곡동
동일하이빌뉴시티,성북구,하월곡동
래미안월곡,성북구,하월곡동
베로니스,성북구,하월곡동
삼전솔하임3차,성북구,하월곡동
샹그레빌아파트,성북구,하월곡동
성북힐스테이트(101동),성북구,하월곡동
성북힐스테이트(102동),성북구,하월곡동
수산동양빌,성북구,하월곡동
아남,성북구,하월곡동
월곡갑을명가,성북구,하월곡동
월곡두산위브,성북구,하월곡동
월곡래미안루나밸리,성북구,하월곡동
창방트윈(A동),성북구,하월곡동
창방트윈(B동),성북구,하월곡동
코업스타클래스,성북구,하월곡동
e지브로,송파구,가락동
sk파크타워,송파구,가락동
가락(1차)쌍용아파트,송파구,가락동
가락3차쌍용스윗닷홈(103동),송파구,가락동
"가락3차쌍용스윗닷홈101동,102동",송파구,가락동
가락그랑밸리,송파구,가락동
가락금호아파트,송파구,가락동
가락미륭아파트,송파구,가락동
가락스타클래스,송파구,가락동
가락쌍용(2차),송파구,가락동
가락우성2,송파구,가락동
가락한일유앤아이,송파구,가락동
가락현대투웰브(101동),송파구,가락동
가락현대투웰브(102동),송파구,가락동
